132490,ANT-MAN II/SCOTT HAR,DR. DRUID/ANTHONY LU,3
132491,FORGE,WILD CHILD/KYLE GIBN,22
132492,CYCLOPS/SCOTT SUMMER,NEBULA,2
132496,AURORA/JEANNE-MARIE,COLLECTOR/TANELEER T,1
132498,GALACTUS/GALAN,VOLCANA/MARSHA ROSEN,8
132499,LEE STAN,MYSTERIO/QUENTIN BEC,1
132501,DR. OCTOPUS/OTTO OCT,KINGPIN/WILSON FISK,7
132504,AVALANCHE/DOMINIC PE,OMEGA RED/ARKADY ROS,3
132506,DEATHBIRD [SHI'AR],MEGGAN,1
132508,ICEMAN/ROBERT BOBBY,PUCK DOPPELGANGER II,2
132517,SPEEDBALL/ROBBIE BAL,X-MAN/NATHAN GREY,1
132519,FIXER II/PAUL NORBER,YELLOWJACKET II/RITA,6
132520,CANNONBALL II/SAM GU,IRON MAN/TONY STARK,4
132522,MARRS(-PAYNE) PHOEB,SPITFIRE/LADY JACQUE,6
132526,LANG DR. STEVEN,WOLVERINE/LOGAN,9
132531,BOVA,MANTIS/? BRANDT,1
132534,ARBOGAST BAMBI,WASP/JANET VAN DYNE,6
132536,HUMAN TORCH/JOHNNY S,LLYRA/LLYRA MORRIS,5
132541,BEAST/HENRY &HANK& P,GREY ELAINE,11
132543,COUNTERWEIGHT II/KAT,NIGHTCRAWLER/KURT WA,2
132547,ANGEL/WARREN KENNETH,STRYFE,10
132548,SPIDER-WOMAN/JESSICA,TORPEDO III/BROCK JO,1
132553,MOLE MAN/HARVEY RUPE,THANOS DOPPELGANGER,2
132557,DOC SAMSON/DR. LEONA,SPIDER-WOMAN/JESSICA,1
132562,ABSORBING MAN/CARL C,HILDEGARDE [ASGARDIA,2
132571,COLLINS DEMITRIUS,FANDRAL [ASGARDIAN],4
132577,HERCULES [GREEK GOD],STARFOX/EROS,29
132581,LOKI [ASGARDIAN],NOVA/RICHARD RIDER,2
132582,DAZZLER II/ALLISON B,FORGE,6
132585,DORMA [ATLANTEAN],INVISIBLE WOMAN/SUE,4
132589,HERCULES [GREEK GOD],WARLOCK II/ADAM WARL,11
132595,VINDICATOR II DOPPEL,WONDER MAN/SIMON WIL,4
132597,BETA RAY BILL,NOVA/RICHARD RIDER,1
132600,CAPTAIN BRITAIN/BRIA,CHINA DOLL,7
132601,GRANT GLORIA GLORY,PALERMO HARRIET ROS,3
132603,GARGOYLE II/ISAAC CH,POWER PRINCESS/ZARDA,4
132604,IRON MAN/TONY STARK,NAMORITA/NITA PRENTI,15
132605,QUICKSILVER/PIETRO M,VERMIN LADY,12
132609,HODGE CAMERON,MYSTIQUE/RAVEN DARKH,4
132612,BOOMER/TABITHA SMITH,VOLSTAGG,4
132617,COOPER DR. VALERIE,ROGUE /,23
132618,PALADIN/PAUL DENNIS,WHITEOUT,4
132620,INVISIBLE WOMAN/SUE,VIBRAXAS/N'KANO,6
132621,FREEMAN DUANE JEROM,GRIM REAPER/ERIC WIL,1
132623,WARLOCK III,WONDER MAN/SIMON WIL,2
132628,DRAX/ARTHUR DOUGLAS,ZIRAN,4
132634,IRON MAN V/TEEN TONY,WOLVERINE/LOGAN,2
132635,KA-ZAR/KEVIN PLUNDER,THOR/DR. DONALD BLAK,2
132637,JONES RICHARD MILHO,ULYSSES II,18
132638,GHOST RIDER III/DAN,STORM/ORORO MUNROE S,2
132639,CLOAK/TYRONE JOHNSON,PHOENIX III/RACHEL S,1
132640,DAREDEVIL DOPPELGANG,VISION,4
132641,JARVIS EDWIN,POWER DR. JIM,6
132642,MOLE MAN/HARVEY RUPE,THUNDERSTRIKE/ERIC K,1
132643,SILVERMANE/SILVIO MA,WATSON-PARKER MARY,7
132645,BLACK PANTHER/T'CHAL,NIGHTMARE/EDVARD HAB,2
132648,KLEINSTOCK HARLAN,TRIATHLON/DELROY GAR,1
132650,CHARCOAL/CHARLIE BUR,JARVIS EDWIN,2
132651,BATTLESTAR/LEMAR HOS,THING/BENJAMIN J. GR,1
132652,SCARLET WITCH/WANDA,SPRITE,1
132653,DUGAN TIMOTHY ALOYI,HUDSON HEATHER,1
132660,ARKON,WOLFE SARA,2
132661,LOCKHEED,SCALPHUNTER,3
132663,SHROUD/MAXIMILLIAN Q,SPIDER-MAN/PETER PAR,3
132672,JOCASTA,MIKHLO,1
132675,PROFESSOR X/CHARLES,VOGHT AMELIA,10
132677,BISHOP /,FIZ [SKRULL],5
132678,CHANG DR. PHILLIP,MOON KNIGHT/MARC SPE,1
132684,HAWK,STILT-MAN/WILBUR DAY,1
132685,GAMBIT/REMY LEBEAU,LUMPKIN WILLIAM WIL,1
132688,COLOSSUS II DOPPELGA,ROGUE /,6
132689,RAM SIR,SCANNER II,8
132690,BEYONDER,IRON MAN IV/JAMES R.,4
132691,SHOCKWAVE/LANCASTER,ZOLA ARNIM,1
132694,HEIMDALL [ASGARDIAN],THENA,2
132695,CAGE LUKE/CARL LUCA,JAMESON MARLA MADIS,1
132696,MACHINE MAN/X-51,MASTERS ALICIA REIS,2
132704,MASTER/ESHU,WINDSHEAR/COLIN ASHW,6
132706,KARNAK [INHUMAN],MAXIMUS [INHUMAN],48
132708,CHEKOV ARTHUR ANTON,TOMBSTONE/LONNIE THO,1
132709,ROSS EVERETT KENNET,WATSON-PARKER MARY,1
132711,LOKI [ASGARDIAN],SUNFIRE/SHIRO YOSHID,1
132712,HUNTARA/MARY ELIZABE,LE FEY MORGAN,2
132713,HUDSON HEATHER,HUNTER STEVIE,2
132715,CLOWN/CRAFTY ELIOT F,GAMBONNO ERNESTO,21
132717,CHEKOV ARTHUR ANTON,LOBO EDUARDO,3
132720,STINGRAY/DR. WALTER,WHIRLWIND/DAVID CANN,1
132722,GRAVITON/FRANK HALL,IRON MAN IV/JAMES R.,3
132723,ERISHKIGEL II/HOLLY,THANOS,4
132725,NAMORITA/NITA PRENTI,RED SKULL/JOHANN SCH,2
132726,DR. OCTOPUS/OTTO OCT,LUMPKIN WILLIAM WIL,2
132729,JAMESON J. JONAH,WEREWOLF BY NIGHT/JA,1
132730,APOCALYPSE/EN SABAH,GORGON [INHUMAN],2
132732,CLEA,HELLSTORM/DAIMON HEL,10
132734,ALEXANDER CARRIE,LEE STAN,1
132737,AJAK/TECUMOTZIN [ETE,KARNAK [INHUMAN],1
132738,DR. OCTOPUS/OTTO OCT,ROBERTSON MARTHA,3
132740,FURY COL. NICHOLAS,MASQUE,2
132741,MR. FANTASTIC/REED R,TYR,2
132742,SABRA/RUTH BAT-SERAP,SKIN/ANGELO ESPINOSA,1
132743,KINGPIN/WILSON FISK,STRUCKER ANDREAS,3
132745,LOCKJAW [INHUMAN],ROSS GEN. THADDEUS,1
132746,NIGHTSHADE/TILDA,WOLFSBANE/RAHNE SINC,2
132753,BOX IV/MADISON JEFFR,GALACTUS/GALAN,2
132755,BEAST/HENRY &HANK& P,PLAGUE,11
132756,STALLIOR,WASP/JANET VAN DYNE,1
132757,MOLE MAN/HARVEY RUPE,RICHARDS FRANKLIN B,11
132761,GAZA,ZABU,6
132763,MEDUSA/MEDUSALITH AM,MOON KNIGHT/MARC SPE,1
132764,ERWIN CLYTEMNESTRA,LIBRA/GUSTAV BRANDT,1
132767,NEZARR,PHOENIX III/RACHEL S,1
132771,HELLSTORM/DAIMON HEL,MASTERS ALICIA REIS,1
132774,RICHARDS NATHANIEL,SNOWBIRD/NARYA/ANNE,1
132778,ISAAC,SWORDSMAN/JACQUES DU,2
132784,HELLCAT/PATSY WALKER,JARVIS EDWIN,11
132786,TORO/TOM RAYMOND,UNION JACK II/BRIAN,11
132787,BLACK RACER/,SUPER SABRE/MARTIN F,1
132789,GREY GARGOYLE/PAUL P,HOGUN [ASGARDIAN],2
132790,CANNONBALL II/SAM GU,SABRA/RUTH BAT-SERAP,2
132794,AVALANCHE/DOMINIC PE,MAGIK/ILLYANA RASPUT,2
132795,JONES GABE,TALBOT GLENN,2
132797,LEEDS BETTY BRANT,SCORPION/MACDONALD G,6
132804,CAGE LUKE/CARL LUCA,LUNA/LUNA MAXIMOFF [,2
132807,DEATH,WASP/JANET VAN DYNE,6
132810,PUNISHER II/FRANK CA,SPITFIRE/LADY JACQUE,1
132811,BRIGHTWIND,LOKI [ASGARDIAN],2
132814,INVISIBLE WOMAN/SUE,ZURI,1
132815,AMPHIBIAN/KINGLEY RI,ANT-MAN/DR. HENRY J.,1
132817,GYRICH HENRY PETER,SENTINELS,1
132820,SCRAMBLER,SELENE,2
132821,ANT-MAN II/SCOTT HAR,CARGIL/JOANNA CARGIL,2
132823,FOREARM,WOLFSBANE/RAHNE SINC,7
132824,DESTINY II/IRENE ADL,SUMMERS MADELYNE MA,8
132829,VOLSTAGG,ZEUS,5
132832,BEYONDER,LEEDS NED,2
132833,HOGUN [ASGARDIAN],LEADER/SAM STERNS,1
132835,PAGE KAREN,REDWING,1
132836,MOCKINGBIRD/DR. BARB,TORPEDO III/BROCK JO,1
132837,BOOMERANG/FRED MYERS,LEEDS NED,1
132839,PUNISHER II/FRANK CA,THOR/DR. DONALD BLAK,2
132847,ANGEL/WARREN KENNETH,DESTINY II/IRENE ADL,13
132848,MICROCHIP/LINUS LIEB,NETWORK NINA,2
132850,NOMAD III/JACK MONRO,WONDER MAN/SIMON WIL,3
132852,ONE ABOVE ALL [CELES,POWER DR. JIM,1
132854,BLACK GOLIATH/DR. WI,RED GUARDIAN III/DR.,2
132856,JARVIS EDWIN,QUASAR III/WENDELL V,26
132858,HELIX/RAFAEL CARAGO,JAMESON J. JONAH,1
132863,BLACK TOM CASSIDY,NIGHTCRAWLER/KURT WA,11
132867,IRON MAN/TONY STARK,NEVILLE KATE,2
132868,BANSHEE/SEAN CASSIDY,SILVER SURFER/NORRIN,1
132869,BOX/ROGER BOCHS,WILD CHILD/KYLE GIBN,5
132871,PAGE KAREN,WATSON ANNA,1
132875,APOCALYPSE/EN SABAH,BLACK KING/SEBASTIAN,3
132876,BLACK PANTHER/T'CHAL,VASHTI,2
132877,EBONY,MCLAREN MEGAN,2
132878,ARBOGAST BAMBI,BOOMERANG/FRED MYERS,1
132879,BLACK KNIGHT V/DANE,LILANDRA NERAMANI [S,3
132887,LUMPKIN WILLIAM WIL,NOVA/RICHARD RIDER,1
132888,CRIMSON COWL II/,NAMORITA/NITA PRENTI,1
132892,COLLECTIVE MAN,PROFESSOR X/CHARLES,1
132893,CRYSTAL [INHUMAN],NAMORITA/NITA PRENTI,8
132894,BLACK WIDOW/NATASHA,KLAW/ULYSSES KLAW,5
132895,BLOB/FRED J. DUKES,KRISTOFF/KRISTOFF VE,1
132897,CAPTAIN MARVEL III/G,PHARAOH RAMA-TUT,1
132900,HAWK,PHOENIX III/RACHEL S,2
132901,USAGENT/CAPTAIN JOHN,WOLFSBANE DOPPELGANG,3
132906,CAPTAIN AMERICA DOPP,NAMORITA/NITA PRENTI,2
132907,JACK O'LANTERN II/MA,JAMESON MARLA MADIS,3
132908,BEAST/HENRY &HANK& P,BLACK WIDOW/NATASHA,39
132910,MS. MARVEL II/SHARON,NOVA/RICHARD RIDER,1
132911,ODIN [ASGARDIAN],TRITON,2
132916,SURTUR,VOLSTAGG,13
132920,LEECH,MACTAGGERT MOIRA KI,1
132927,ARABIAN KNIGHT/ABDUL,IRON FIST/DANIEL RAN,4
132928,JOSEPH,MR. FANTASTIC/REED R,4
132929,COPPERHEAD III/DAVIS,GATEWAY,1
132934,AIREO/AEOLUS [INHUMA,HULK/DR. ROBERT BRUC,2
132936,MACON ANGELO,SENTINELS,1
132945,SUMMERS NATHAN CHRI,WIDGET,1
132946,HOGUN [ASGARDIAN],KARKAS [DEVIANT],5
132947,CRYSTAL [INHUMAN],PHARAOH RAMA-TUT,13
132950,ANGEL/WARREN KENNETH,MENTOR/ALARS [ETERNA,2
132952,GALACTUS/GALAN,JUSTICE II/VANCE AST,2
132953,HULK/DR. ROBERT BRUC,LOCKHEED,3
132954,KENT CLARK,LILANDRA NERAMANI [S,1
132955,ALVAREZ FELIX,HAWK,4
132957,ARCLIGHT/PHILLIPA SO,CALLISTO,3
132959,ARCADE/,PROFESSOR X/CHARLES,3
132962,DEATH,INFINITY II,2
132963,RINTRAH,SIF,1
132964,MR. SINISTER/NATHAN,N'ASTIRH,3
132968,JUBILEE/JUBILATION L,PRINCESS PYTHON/ZELD,1
132969,BLACK GOLIATH/DR. WI,HUMAN TORCH/JOHNNY S,2
132975,CYCLOPS/SCOTT SUMMER,OSBORN LIZ ALLAN,5
132976,BLACK KNIGHT V/DANE,TRITON,3
132977,SILHOUETTE,WOLFSBANE DOPPELGANG,1
132978,CITIZEN V III/DALLAS,SILVER SAMURAI/KENYU,1
132981,LIZARD/DR. CURTIS CO,TITANIA II/MARY SKEE,8
132982,HARPOON,LOCKHEED,3
132985,IRON FIST/DANIEL RAN,JAMESON J. JONAH,5
132992,PIP/PRINCE GOFERN,STORM/ORORO MUNROE S,9
132995,CITIZEN V II/HELMUT,ZABU,1
133000,ANT-MAN/DR. HENRY J.,LEE STAN,1
133002,HAVOK/ALEX SUMMERS,MASTERMIND/JASON WYN,12
133003,DRAX/ARTHUR DOUGLAS,SIF,1
133006,BLACK PANTHER/T'CHAL,PRINCESS PYTHON/ZELD,1
133007,BEYONDER,LIVING TRIBUNAL,1
133010,CAGE LUKE/CARL LUCA,GHOST RIDER II/JOHNN,2
133013,GAMBONNO ERNESTO,LIGHTSPEED/JULIE POW,1
133015,DIAMONDBACK II/RACHE,MANDARIN,1
133024,VISION,WINDSHEAR/COLIN ASHW,6
133027,INVISIBLE WOMAN/SUE,TALISMAN II/ELIZABET,1
133031,GORGON [INHUMAN],ISAAC,2
133033,RICHARDS FRANKLIN B,ROBERTSON JOE,5
133035,URSULA LADY,VERMIN LADY,12
133036,BEAST/HENRY &HANK& P,SCREAMING MIMI/MELIS,1
133037,CLOAK/TYRONE JOHNSON,HELLSTORM/DAIMON HEL,1
133041,RICHARDS FRANKLIN B,SUNSPOT/ROBERTO DACO,5
133042,APOCALYPSE/EN SABAH,GIDEON,1
133044,NIGHTCRAWLER/KURT WA,SHADOWCAT/KATHERINE,276
133049,ATTUMA,SPIDER-MAN/PETER PAR,2
133052,OMEGA RED/ARKADY ROS,WILD CHILD/KYLE GIBN,1
133056,HERCULES [GREEK GOD],LOKI [ASGARDIAN],13
133062,BISHOP /,SPIDER-MAN CLONE/BEN,2
133067,DEVIL-SLAYER/ERIC SI,THANOS,1
133068,BLITZKRIEG/,KARNAK [INHUMAN],2
133069,DORMAMMU,LEEDS BETTY BRANT,1
133075,GALACTUS/GALAN,PUCK DOPPELGANGER II,2
133076,BROTHER VOODOO/DANIE,THOR/DR. DONALD BLAK,1
133079,THOR/DR. DONALD BLAK,TYR,10
133080,DEFENSOR,DOC SAMSON/DR. LEONA,2
133083,HAWK,JONES GABE,6
133084,CYCLOPS/SCOTT SUMMER,PROFESSOR X/CHARLES,308
133087,TURBO II (A)/MICHIKO,WONDER MAN/SIMON WIL,2
133092,BRIDGE GEORGE WASHI,DE LA FONTAINE CONT,2
133096,FURY COL. NICHOLAS,MEPHISTO,4
133099,BONEBREAKER/,PIERCE DONALD,16
133100,CUSHING KATE,GRANT GLORIA GLORY,20
133101,RADIOACTIVE MAN/DR.,UMAR,1
133102,STACY ARTHUR,VULTURE/ADRIAN TOOME,2
133114,METEORITE,NORRISS JACK,1
133115,LEEDS BETTY BRANT,YIN ANGELA,5
133117,GLENN HEATHER,HULK/DR. ROBERT BRUC,1
133118,CRIMSON DYNAMO V/DIM,STANKOWICZ FABIAN,1
133120,SETH II,ULIK,6
133121,TAI II,UATU,1
133122,AJAK/TECUMOTZIN [ETE,HERMOD [ASGARDIAN],1
133126,RED GUARDIAN III/DR.,STRANGER,1
133132,COTTONMOUTH II,SIDEWINDER/SETH VOEL,10
133134,BANNON LANCE,KATZENBERG NICK,6
133137,COOPER DR. VALERIE,JOLT/HALLIE TAKAHAMA,8
133140,KA-ZAR/KEVIN PLUNDER,WATSON-PARKER MARY,1
133142,GARGOYLE II/ISAAC CH,GYRICH HENRY PETER,2
133144,BLACK KNIGHT IV/PROF,MOLE MAN/HARVEY RUPE,2
133148,PARKER MAY,ROGUE /,1
133149,JAMESON COL. JOHN,SERSI/SYLVIA,8
133151,BLOB/FRED J. DUKES,FOREIGNER/RAFAEL BAS,1
133152,GAMBIT/REMY LEBEAU,HARDRIVE,3
133154,HUNTER STEVIE,PYRO/ALLERDYCE JOHNN,1
133155,HODGE CAMERON,TESSA,1
133159,COLLECTIVE MAN,ICEMAN/ROBERT BOBBY,2
133161,GLADIATOR/MELVIN POT,PETROVITCH IVAN,2
133162,SILHOUETTE,TOAD/MORTIMER TOYNBE,3
133163,MOCKINGBIRD/DR. BARB,REAGAN RONALD,1
133166,COLOSSUS II/PETER RA,EBONY,1
133167,ARAKI [SHI'AR],SHADOWCAT/KATHERINE,3
133169,ROGUE /,TRIATHLON/DELROY GAR,1
133171,BLACK KNIGHT V/DANE,CRYSTAL [INHUMAN],47
133174,BEAST/HENRY &HANK& P,S'YM,1
133181,LEGION II/DAVID HALL,TOAD/MORTIMER TOYNBE,3
133187,AVALANCHE/DOMINIC PE,MENTALLO,1
133189,BINARY/CAROL DANVERS,GREY DR. JOHN,1
133190,GALACTUS/GALAN,INVISIBLE WOMAN/SUE,47
133193,GATEWAY,KA-ZAR/KEVIN PLUNDER,2
133194,FALCON/SAM WILSON,KISMET/J'RIDIA STARD,2
133196,CYPHER/DOUG RAMSEY,STRUCKER ANDREAS,1
133197,BOOMER/TABITHA SMITH,CHENEY LILA,3
133198,FORGE,STARBOLT,1
133200,FIXER II/PAUL NORBER,MARRINA/MARRINA SMAL,1
133201,BOX IV/MADISON JEFFR,BOX/ROGER BOCHS,23
133202,CALIBAN/,WOLFSBANE/RAHNE SINC,6
133209,HELA [ASGARDIAN],THUNDERSTRIKE/ERIC K,3
133217,MAN-APE/M'BAKU,SCREAMING MIMI/MELIS,3
133218,ANT-MAN II/SCOTT HAR,SHANNA/SHANNA O'HARA,2
133219,FIRESTAR/ANGELICA JO,SCORPION/MACDONALD G,1
133221,HEIMDALL [ASGARDIAN],NORRISS SISTER BARB,2
133222,CYPHER/DOUG RAMSEY,RAZA LONGKNIFE,5
133223,NOVA II/FRANKIE RAYE,THOR/DR. DONALD BLAK,4
133224,BLASTAAR,BOOMERANG/FRED MYERS,1
133225,HULK DOPPELGANGER II,WONDER MAN/SIMON WIL,5
133227,AURORA/JEANNE-MARIE,GOBLYN,11
133229,ROBERTSON JOE,SYNCH/EVERETT THOMAS,1
133234,CHEKOV ARTHUR ANTON,DAREDEVIL/MATT MURDO,1
133235,ONSLAUGHT II,PHOENIX II,1
133237,ANGEL/WARREN KENNETH,ROULETTE II/JENNY ST,2
133238,CANNONBALL II/SAM GU,GAUNTLET,8
133241,BOX IV/MADISON JEFFR,NORTHSTAR/JEAN-PAUL,47
133243,IRON MAN/TONY STARK,MAD DOG/COLONEL BUZZ,9
133245,WHIPLASH/MARK SCARLO,WONDER MAN/SIMON WIL,2
133246,KURSE/ALGRIM [ASGARD,SHE-HULK/JENNIFER WA,2
133247,ABSORBING MAN/CARL C,DEATHCRY [SHI'AR],1
133249,BLOB/FRED J. DUKES,MIMIC/CALVIN RANKIN,6
133255,VECTOR,WIZARD/BENTLEY WITTM,1
133262,ETERNITY/ADAM QADMON,NOVA/RICHARD RIDER,9
133263,CRYSTAL [INHUMAN],TYGER LORD,5
133266,ANNIHILUS,MASTERS ALICIA REIS,9
133267,CAPTAIN BRITAIN/BRIA,FURY COL. NICHOLAS,6
133272,IRON FIST/DANIEL RAN,MOONDRAGON/HEATHER D,2
133273,BRIGHTWIND,PHOENIX III/RACHEL S,3
133274,HUMAN TORCH/JOHNNY S,KINGPIN/WILSON FISK,4
133277,RINGMASTER/MAYNARD T,THING/BENJAMIN J. GR,3
133278,COLOSSUS II/PETER RA,HERCULES [GREEK GOD],26
133280,FURY COL. NICHOLAS,PSYNAPSE,1
133281,DEADPOOL/JACK/WADE W,IRON FIST/DANIEL RAN,2
133290,ARAGORN,CALIBAN/,1
133291,CR'REEE,WARLOCK III,3
133295,MASTER KHAN/TYRONE K,TOWER BLAKE,1
133296,LILANDRA NERAMANI [S,MADAME MASQUE III,1
133299,LOBO EDUARDO,VENOM/EDDIE BROCK,1
133306,AHAB/RORY CAMPBELL,CANNONBALL II/SAM GU,3
133308,DEWOLFF JEAN,IRON MAN/TONY STARK,10
133311,BOLT II/CHRIS BRADLE,SKIN/ANGELO ESPINOSA,2
133312,CAPTAIN BRITAIN/BRIA,PALADIN/PAUL DENNIS,2
133313,BLACK PANTHER/T'CHAL,HUSK/PAIGE GUTHRIE,1
133315,CYPHER/DOUG RAMSEY,MEGGAN,44
133317,JUGGERNAUT/CAIN MARK,STRANGER,3
133319,DEFENSOR,IRON MAN/TONY STARK,4
133320,IRON MAN V/TEEN TONY,TILBY TRISH/PATRICI,1
133321,MENTALLO,SHADOWCAT/KATHERINE,1
133326,JOLT/HALLIE TAKAHAMA,MASTERS ALICIA REIS,1
133328,ROSENTHAL BERNIE,WOLVERINE/LOGAN,3
133329,THOR/DR. DONALD BLAK,WHIZZER III/JAMES SA,3
133331,CRYSTAL [INHUMAN],KA-ZAR/KEVIN PLUNDER,6
133335,DOORMAN,FORGOTTEN ONE/GILGAM,1
133337,BATROC/GEORGES BATRO,ELECTRO/MAX DILLON,3
133340,ELECTRO/MAX DILLON,ROBERTSON MARTHA,2
133345,DR. DRUID/ANTHONY LU,PUPPET MASTER/PHILLI,1
133350,ARKON,SHE-HULK/JENNIFER WA,1
133351,BLOODSTORM | MUTANT,BOUDREAUX BELLA DON,1
133352,SILHOUETTE,STRONG GUY/GUIDO CAR,5
133363,GEE/ALEX POWER,TORO/TOM RAYMOND,6
133366,MAGIK/ILLYANA RASPUT,RASPUTIN MIKHAIL,3
133371,BLACK RACER/,WHIZZER II/STANLEY S,1
133372,COACHWHIP,HAVOK/ALEX SUMMERS,1
133373,ASP II/CLEO,MOONSTONE II/KARLA S,2
133383,LOCKJAW [INHUMAN],MANTIS/? BRANDT,2
133384,LLYRA/LLYRA MORRIS,ROCK PYTHON,1
133385,ROSENTHAL BERNIE,STARFOX/EROS,7
133387,CAPTAIN MARVEL II/MO,COLLECTOR/TANELEER T,2
133389,NIGHTCRAWLER/KURT WA,ROSS GEN. THADDEUS,1
133394,COUNTERWEIGHT/JACK P,SCRAMBLER,1
133397,HOBGOBLIN II/RODERIC,SABRETOOTH/VICTOR CR,2
133398,ABSORBING MAN/CARL C,DUGAN TIMOTHY ALOYI,1
133401,KINCAID DR. JANE FO,ULIK,7
133403,MOONDRAGON/HEATHER D,SILVER SURFER/NORRIN,17
133405,RANSOME JENNIFER AM,WISDOM PETER,1
133410,SASQUATCH/WALTER LAN,VISION DOPPELGANGER,4
133412,MOCKINGBIRD/DR. BARB,SHROUD/MAXIMILLIAN Q,8
133414,POWER MAN/ERIK JOSTE,WATER WIZARD/PETE,2
133420,GRAVITON/FRANK HALL,SHROUD/MAXIMILLIAN Q,2
133422,IKARIS/IKE HARRIS [E,PEATOR,1
133423,GARGOYLE II/ISAAC CH,TOM THUMB/THOMAS THO,3
133425,HARKNESS AGATHA,NIGHTHAWK II/KYLE RI,1
133426,RED SKULL/JOHANN SCH,SHADOWCAT/KATHERINE,2
133429,BROTHERS GRIMM II/BA,DANSEN MACABRE,8
133431,CRUCIBLE/BYRON CALLE,TURBO II (A)/MICHIKO,1
133432,CAPTAIN AMERICA,FAIRMONT HANNAH,3
133434,HUNTER STEVIE,MACTAGGERT MOIRA KI,8
133437,COLE WADE,KARMA/XI'AN COY MANH,1
133438,EMPLATE/MARIUS ST. C,FIREFIST/RUSTY COLLI,1
133443,FIREBIRD/BONITA JUAR,LOKI [ASGARDIAN],1
133446,BRIGHTWIND,GEE/ALEX POWER,1
133447,IRON MAN/TONY STARK,MOLECULE MAN/OWEN RE,5
133450,HOGAN HAROLD J. HAP,WHIPLASH/MARK SCARLO,2
133452,CAGE LUKE/CARL LUCA,ERWIN MORLEY,1
133453,CYCLOPS/SCOTT SUMMER,MR. FANTASTIC DOPPEL,7
133455,ICEMAN/ROBERT BOBBY,MARTIN TERI,12
133457,ANGEL/WARREN KENNETH,BLACK GOLIATH/DR. WI,3
133459,GAUNTLET,LOCKJAW [INHUMAN],1
133460,CANNONBALL II/SAM GU,GYRICH HENRY PETER,7
133461,CAPTAIN BRITAIN/BRIA,WOLFSBANE/RAHNE SINC,25
133463,LIVING MONOLITH/AHME,MERRYWEATHER IRENE,1
133466,MR. FANTASTIC/REED R,YELLOWJACKET II/RITA,1
133468,GOBLYN,SUB-MARINER/NAMOR MA,1
133470,SHADOWCAT/KATHERINE,TILBY TRISH/PATRICI,3
133472,BRIGHTWIND,CAPTAIN BRITAIN/BRIA,1
133476,HUMAN TORCH/JOHNNY S,PUCK DOPPELGANGER II,3
133477,FER DE LANCE/TERESA,PSYLOCKE/ELISABETH B,1
133482,BLACK KING/SEBASTIAN,CLOAK/TYRONE JOHNSON,1
133486,EBONY,PROFESSOR X/CHARLES,2
133488,SILVER SABLE,THUNDERSTRIKE/ERIC K,2
133490,EXECUTIONER II/SKURG,ICEMAN/ROBERT BOBBY,1
133492,BANNER BETTY ROSS T,NORRISS SISTER BARB,6
133493,MERCADO JOY,VENOM/EDDIE BROCK,2
133499,CORBEAU DR. PETER,ROSS GEN. THADDEUS,2
133504,MADAME MASQUE/GIULIE,TRIATHLON/DELROY GAR,4
133506,ELECTRO/MAX DILLON,GLADIATOR/MELVIN POT,1
133507,GUARDIAN/JAMES MACDO,LOCKJAW [INHUMAN],2
133511,GYRICH HENRY PETER,SIKORSKY RAYMOND,8
133513,IMPOSSIBLE MAN,THING/BENJAMIN J. GR,20
133515,MAGNETO/MAGNUS/ERIC,REESE MURRAY,2
133525,BIG MAN/FREDERICK FO,LEEDS NED,10
133526,DOORMAN,FLATMAN,12
133527,CALLISTO,CAPTAIN BRITAIN/BRIA,2
133529,CARNAGE/CLETUS KASAD,HAMMER JUSTIN,2
133530,MOON KNIGHT DOPPELGA,ROGUE /,3
133533,BINARY/CAROL DANVERS,DEWOLFF JEAN,3
133539,FLYING TIGER,MR. IMMORTAL,1
133540,HYDROMAN/MORRIE BENC,NOVA/RICHARD RIDER,3
133542,TYR,VISION,2
133543,DRACULA/VLAD TEPES,GHOST RIDER II/JOHNN,1
133553,THUNDERBIRD II/JAMES,TURBO II (A)/MICHIKO,1
133557,EXECUTIONER II/SKURG,HERMOD [ASGARDIAN],1
133562,CLEA,HERCULES [GREEK GOD],1
133563,BULLDOZER/HENRY CAMP,WASP/JANET VAN DYNE,17
133564,ROCK PYTHON,STORM/ORORO MUNROE S,1
133565,JOLT/HALLIE TAKAHAMA,JONES RICHARD MILHO,2
133566,JACK OF HEARTS/JACK,VOSTOK,1
133568,CAPTAIN AMERICA,MALICE V/NAKIA,3
133570,FRIEDLANDER SHARON,GAMBIT/REMY LEBEAU,1
133572,BLACK KNIGHT IV/PROF,PORCUPINE/ALEX GENTR,1
133578,BROTHER VOODOO/DANIE,HULK/DR. ROBERT BRUC,2
133582,HERCULES [GREEK GOD],SUPER-ADAPTOID/ALESS,2
133584,GAMMENON [CELESTIAL],HUMAN TORCH/JOHNNY S,2
133587,ROGUE /,SCARLET WITCH/WANDA,25
133590,AJAX,X-RAY,1
133592,ANT-MAN/DR. HENRY J.,ETERNITY/ADAM QADMON,6
133593,KNIGHT MISTY,SPITFIRE/LADY JACQUE,4
133595,BROTHERS GRIMM II/BA,IRON MAN/TONY STARK,6
133596,HOGUN [ASGARDIAN],TANA NILE,16
133599,DANSEN MACABRE,VAPOR,2
133600,CANNONBALL II/SAM GU,VOLCANA/MARSHA ROSEN,4
